Processed 5640000 rows; Write: 10369.59 rows/s
Processed 5650000 rows; Write: 10764.46 rows/s
Processed 5660000 rows; Write: 10840.93 rows/s
Processed 5670000 rows; Write: 11238.41 rows/s
Processed 5680000 rows; Write: 11081.72 rows/s
Processed 5690000 rows; Write: 10918.27 rows/s
Processed 5700000 rows; Write: 10641.47 rows/s
Processed 5710000 rows; Write: 10327.88 rows/s
Processed 5720000 rows; Write: 10330.00 rows/s
Processed 5730000 rows; Write: 10129.70 rows/s
Processed 5740000 rows; Write: 10459.50 rows/s
Processed 5750000 rows; Write: 10481.61 rows/s
Processed 5760000 rows; Write: 10568.51 rows/s
Processed 5770000 rows; Write: 10330.44 rows/s
Processed 5780000 rows; Write: 10365.26 rows/s
Processed 5790000 rows; Write: 10644.26 rows/s
Processed 5800000 rows; Write: 10702.22 rows/s
Processed 5810000 rows; Write: 10359.45 rows/s
Processed 5820000 rows; Write: 10465.98 rows/s
Processed 5830000 rows; Write: 10124.14 rows/s
Processed 5840000 rows; Write: 10146.46 rows/s
Processed 5850000 rows; Write: 10629.44 rows/s
Processed 5860000 rows; Write: 10758.66 rows/s
Processed 5870000 rows; Write: 10865.68 rows/s
Processed 5880000 rows; Write: 10642.49 rows/s
Processed 5890000 rows; Write: 10098.53 rows/s
Processed 5900000 rows; Write: 10675.59 rows/s
Processed 5910000 rows; Write: 10262.75 rows/s
Processed 5920000 rows; Write: 11065.66 rows/s
Processed 5930000 rows; Write: 11302.35 rows/s
Processed 5940000 rows; Write: 10796.99 rows/s
Processed 5950000 rows; Write: 10647.21 rows/s
Processed 5960000 rows; Write: 9814.85 rows/s
Processed 5970000 rows; Write: 10105.58 rows/s
Processed 5980000 rows; Write: 10889.26 rows/s
Processed 5990000 rows; Write: 10372.81 rows/s
Processed 6000000 rows; Write: 10399.90 rows/s
Processed 6010000 rows; Write: 10420.26 rows/s
Processed 6020000 rows; Write: 10244.64 rows/s
Processed 6030000 rows; Write: 10450.55 rows/s
Processed 6040000 rows; Write: 10675.58 rows/s
Processed 6050000 rows; Write: 11060.78 rows/s
Processed 6060000 rows; Write: 10644.88 rows/s
Processed 6070000 rows; Write: 10807.18 rows/s
Processed 6080000 rows; Write: 10848.38 rows/s
Processed 6090000 rows; Write: 9983.00 rows/s
Processed 6100000 rows; Write: 9616.02 rows/s
Processed 6110000 rows; Write: 9783.85 rows/s
Processed 6120000 rows; Write: 10035.95 rows/s
Processed 6130000 rows; Write: 10329.76 rows/s
Processed 6140000 rows; Write: 10401.21 rows/s
Processed 6150000 rows; Write: 10540.72 rows/s
Processed 6160000 rows; Write: 10638.18 rows/s
Processed 6170000 rows; Write: 10181.08 rows/s
Processed 6180000 rows; Write: 10338.22 rows/s
Processed 6190000 rows; Write: 9942.27 rows/s
Processed 6200000 rows; Write: 10209.40 rows/s
Processed 6210000 rows; Write: 10387.82 rows/s
Processed 6220000 rows; Write: 10251.14 rows/s
Processed 6230000 rows; Write: 9932.26 rows/s
Processed 6240000 rows; Write: 10256.87 rows/s
Processed 6250000 rows; Write: 10717.84 rows/s
Processed 6260000 rows; Write: 10564.32 rows/s
Processed 6270000 rows; Write: 10191.94 rows/s
Processed 6280000 rows; Write: 10248.31 rows/s
Processed 6290000 rows; Write: 10563.70 rows/s
Processed 6300000 rows; Write: 10676.68 rows/s
Processed 6310000 rows; Write: 10749.24 rows/s
Processed 6320000 rows; Write: 10781.66 rows/s
Processed 6330000 rows; Write: 10934.49 rows/s
Processed 6340000 rows; Write: 9766.58 rows/s
Processed 6350000 rows; Write: 9994.85 rows/s
Processed 6360000 rows; Write: 10100.70 rows/s
Processed 6370000 rows; Write: 10123.36 rows/s
Processed 6380000 rows; Write: 10046.46 rows/s
Processed 6390000 rows; Write: 10043.72 rows/s
Processed 6400000 rows; Write: 10240.38 rows/s
Processed 6410000 rows; Write: 9938.03 rows/s
Processed 6420000 rows; Write: 10427.60 rows/s
Processed 6430000 rows; Write: 10856.15 rows/s
Processed 6440000 rows; Write: 10627.43 rows/s
Processed 6450000 rows; Write: 10556.67 rows/s
Processed 6460000 rows; Write: 10775.57 rows/s
Processed 6470000 rows; Write: 10489.04 rows/s
Processed 6480000 rows; Write: 10173.88 rows/s
Processed 6490000 rows; Write: 10473.08 rows/s
Processed 6500000 rows; Write: 10833.50 rows/s
Processed 6510000 rows; Write: 10715.26 rows/s
Processed 6520000 rows; Write: 9745.86 rows/s
Processed 6530000 rows; Write: 10696.36 rows/s
Processed 6540000 rows; Write: 10767.11 rows/s
Processed 6550000 rows; Write: 10260.10 rows/s
Processed 6560000 rows; Write: 10370.96 rows/s
Processed 6570000 rows; Write: 10919.19 rows/s
Processed 6580000 rows; Write: 10907.58 rows/s
Processed 6590000 rows; Write: 10834.03 rows/s
Processed 6600000 rows; Write: 10873.56 rows/s
Processed 6610000 rows; Write: 11055.84 rows/s
Processed 6620000 rows; Write: 10888.41 rows/s
Processed 6630000 rows; Write: 10956.86 rows/s
Processed 6640000 rows; Write: 11047.52 rows/s
Processed 6650000 rows; Write: 10653.10 rows/s
Processed 6660000 rows; Write: 10419.63 rows/s
Processed 6670000 rows; Write: 10057.88 rows/s
Processed 6680000 rows; Write: 9940.06 rows/s
Processed 6690000 rows; Write: 10143.45 rows/s
Processed 6700000 rows; Write: 10542.97 rows/s
Processed 6710000 rows; Write: 10294.11 rows/s
Processed 6720000 rows; Write: 10434.24 rows/s
Processed 6730000 rows; Write: 10126.89 rows/s
Processed 6740000 rows; Write: 10102.02 rows/s
Processed 6750000 rows; Write: 10442.34 rows/s
Processed 6760000 rows; Write: 10270.03 rows/s
Processed 6770000 rows; Write: 10382.79 rows/s
Processed 6780000 rows; Write: 10036.08 rows/s
Processed 6790000 rows; Write: 9877.92 rows/s
Processed 6800000 rows; Write: 10108.69 rows/s
Processed 6810000 rows; Write: 10088.23 rows/s
Processed 6820000 rows; Write: 10132.57 rows/s
Processed 6830000 rows; Write: 10019.82 rows/s
Processed 6840000 rows; Write: 10355.06 rows/s
Processed 6850000 rows; Write: 10458.89 rows/s
Processed 6860000 rows; Write: 10354.25 rows/s
Processed 6870000 rows; Write: 10460.48 rows/s
Processed 6880000 rows; Write: 10696.23 rows/s
Processed 6890000 rows; Write: 10738.06 rows/s
Processed 6900000 rows; Write: 11390.48 rows/s
Processed 6910000 rows; Write: 11919.04 rows/s
Processed 6920000 rows; Write: 12698.92 rows/s
Processed 6930000 rows; Write: 12930.50 rows/s
Processed 6940000 rows; Write: 12976.28 rows/s
Processed 6950000 rows; Write: 12945.30 rows/s
Processed 6960000 rows; Write: 13214.55 rows/s
Processed 6970000 rows; Write: 13236.36 rows/s
Processed 6980000 rows; Write: 13385.98 rows/s
Processed 6990000 rows; Write: 13689.89 rows/s
Processed 7000000 rows; Write: 12200.52 rows/s
Processed 7010000 rows; Write: 11497.31 rows/s
Processed 7020000 rows; Write: 10813.14 rows/s
Processed 7030000 rows; Write: 10473.39 rows/s
Processed 7040000 rows; Write: 10468.44 rows/s
Processed 7050000 rows; Write: 9934.57 rows/s
Processed 7060000 rows; Write: 10940.43 rows/s
Processed 7070000 rows; Write: 11771.17 rows/s
Processed 7080000 rows; Write: 11717.44 rows/s
Processed 7090000 rows; Write: 11629.13 rows/s
Processed 7100000 rows; Write: 11884.26 rows/s
Processed 7110000 rows; Write: 11998.62 rows/s
Processed 7120000 rows; Write: 11429.73 rows/s
Processed 7130000 rows; Write: 11707.20 rows/s
Processed 7140000 rows; Write: 11282.63 rows/s
Processed 7150000 rows; Write: 10886.99 rows/s
Processed 7160000 rows; Write: 10988.79 rows/s
Processed 7170000 rows; Write: 10521.47 rows/s
Processed 7180000 rows; Write: 10678.01 rows/s
Processed 7190000 rows; Write: 10244.96 rows/s
Processed 7200000 rows; Write: 10112.85 rows/s
Processed 7210000 rows; Write: 9999.51 rows/s
Processed 7220000 rows; Write: 10067.98 rows/s
Processed 7230000 rows; Write: 9834.31 rows/s
Processed 7240000 rows; Write: 10006.38 rows/s
Processed 7250000 rows; Write: 10502.77 rows/s
Processed 7260000 rows; Write: 10572.51 rows/s
Processed 7270000 rows; Write: 10702.48 rows/s
Processed 7280000 rows; Write: 10657.94 rows/s
Processed 7290000 rows; Write: 11014.36 rows/s
Processed 7300000 rows; Write: 10898.05 rows/s
Processed 7310000 rows; Write: 10268.44 rows/s
Processed 7320000 rows; Write: 9838.05 rows/s
Processed 7330000 rows; Write: 9655.70 rows/s
Processed 7340000 rows; Write: 9432.18 rows/s
Processed 7350000 rows; Write: 9151.43 rows/s
Processed 7360000 rows; Write: 9501.13 rows/s
Processed 7370000 rows; Write: 9938.71 rows/s
Processed 7380000 rows; Write: 10283.01 rows/s
Processed 7390000 rows; Write: 10777.65 rows/s
Processed 7400000 rows; Write: 10406.25 rows/s
Processed 7410000 rows; Write: 10823.50 rows/s
Processed 7420000 rows; Write: 10392.07 rows/s
Processed 7430000 rows; Write: 10526.56 rows/s
Processed 7440000 rows; Write: 10766.72 rows/s
Processed 7450000 rows; Write: 11123.33 rows/s
Processed 7460000 rows; Write: 10619.46 rows/s
Processed 7470000 rows; Write: 10695.64 rows/s
Processed 7480000 rows; Write: 10554.21 rows/s
Processed 7490000 rows; Write: 10453.47 rows/s
Processed 7500000 rows; Write: 10605.58 rows/s
Processed 7510000 rows; Write: 10805.23 rows/s
Processed 7520000 rows; Write: 10617.26 rows/s
Processed 7530000 rows; Write: 10309.93 rows/s
Processed 7540000 rows; Write: 10589.62 rows/s
Processed 7550000 rows; Write: 10303.65 rows/s
Processed 7560000 rows; Write: 10340.80 rows/s
Processed 7570000 rows; Write: 10411.06 rows/s
Processed 7580000 rows; Write: 10087.71 rows/s
Processed 7590000 rows; Write: 10543.10 rows/s
Processed 7600000 rows; Write: 10092.40 rows/s
Processed 7610000 rows; Write: 10010.14 rows/s
Processed 7620000 rows; Write: 9766.07 rows/s
Processed 7630000 rows; Write: 11194.46 rows/s
Processed 7640000 rows; Write: 11736.94 rows/s
Processed 7650000 rows; Write: 11342.08 rows/s
Processed 7660000 rows; Write: 10329.33 rows/s
Processed 7670000 rows; Write: 10128.36 rows/s
Processed 7680000 rows; Write: 10272.67 rows/s
Processed 7690000 rows; Write: 10349.91 rows/s
Processed 7700000 rows; Write: 10268.25 rows/s
Processed 7710000 rows; Write: 10261.84 rows/s
Processed 7720000 rows; Write: 10281.82 rows/s
Processed 7730000 rows; Write: 10245.23 rows/s
Processed 7740000 rows; Write: 10140.34 rows/s
Processed 7750000 rows; Write: 10420.16 rows/s
Processed 7760000 rows; Write: 10976.09 rows/s
Processed 7770000 rows; Write: 10655.59 rows/s
Processed 7780000 rows; Write: 10686.38 rows/s
Processed 7790000 rows; Write: 10592.50 rows/s
Processed 7800000 rows; Write: 9772.80 rows/s
Processed 7810000 rows; Write: 9762.03 rows/s
Processed 7820000 rows; Write: 10491.30 rows/s
Processed 7830000 rows; Write: 10538.73 rows/s
Processed 7840000 rows; Write: 10332.28 rows/s
Processed 7850000 rows; Write: 10329.54 rows/s
Processed 7860000 rows; Write: 10634.40 rows/s
Processed 7870000 rows; Write: 10221.71 rows/s
Processed 7880000 rows; Write: 9918.09 rows/s
Processed 7890000 rows; Write: 10347.81 rows/s
Processed 7900000 rows; Write: 10542.23 rows/s
Processed 7910000 rows; Write: 10789.75 rows/s
Processed 7920000 rows; Write: 11339.68 rows/s
Processed 7930000 rows; Write: 11198.15 rows/s
Processed 7940000 rows; Write: 11356.54 rows/s
Processed 7950000 rows; Write: 10642.24 rows/s
Processed 7960000 rows; Write: 10747.30 rows/s
Processed 7970000 rows; Write: 11131.97 rows/s
Processed 7980000 rows; Write: 10615.45 rows/s
Processed 7990000 rows; Write: 9090.12 rows/s
Processed 8000000 rows; Write: 10096.53 rows/s
Processed 8010000 rows; Write: 10407.02 rows/s
Processed 8020000 rows; Write: 9838.66 rows/s
Processed 8030000 rows; Write: 10438.87 rows/s
Processed 8040000 rows; Write: 9905.16 rows/s
Processed 8050000 rows; Write: 10110.49 rows/s
Processed 8060000 rows; Write: 10162.84 rows/s
Processed 8070000 rows; Write: 10543.25 rows/s
Processed 8080000 rows; Write: 10665.89 rows/s
Processed 8090000 rows; Write: 10482.75 rows/s
Processed 8100000 rows; Write: 10292.27 rows/s
Processed 8110000 rows; Write: 10134.85 rows/s
Processed 8120000 rows; Write: 11029.97 rows/s
Processed 8130000 rows; Write: 10588.92 rows/s
Processed 8140000 rows; Write: 10593.34 rows/s
Processed 8150000 rows; Write: 11135.97 rows/s
Processed 8160000 rows; Write: 10358.46 rows/s
Processed 8170000 rows; Write: 10182.13 rows/s
Processed 8180000 rows; Write: 10382.89 rows/s
Processed 8190000 rows; Write: 10822.29 rows/s
Processed 8200000 rows; Write: 11191.33 rows/s
Processed 8210000 rows; Write: 11013.32 rows/s
Processed 8220000 rows; Write: 11290.90 rows/s
Processed 8230000 rows; Write: 10466.18 rows/s
Processed 8240000 rows; Write: 10741.39 rows/s
Processed 8250000 rows; Write: 10435.08 rows/s
Processed 8260000 rows; Write: 11041.67 rows/s
Processed 8270000 rows; Write: 10822.49 rows/s
Processed 8280000 rows; Write: 10882.03 rows/s
Processed 8290000 rows; Write: 10648.92 rows/s
Processed 8300000 rows; Write: 10527.79 rows/s
Processed 8310000 rows; Write: 10360.44 rows/s
Processed 8320000 rows; Write: 10663.10 rows/s
Processed 8330000 rows; Write: 10894.50 rows/s
Processed 8340000 rows; Write: 10247.10 rows/s
Processed 8350000 rows; Write: 10704.49 rows/s
Processed 8360000 rows; Write: 10945.87 rows/s
Processed 8370000 rows; Write: 10895.55 rows/s
Processed 8380000 rows; Write: 10298.95 rows/s
Processed 8390000 rows; Write: 9694.24 rows/s
Processed 8400000 rows; Write: 10075.58 rows/s
Processed 8410000 rows; Write: 9998.43 rows/s
Processed 8420000 rows; Write: 10364.22 rows/s
Processed 8430000 rows; Write: 10795.26 rows/s
Processed 8440000 rows; Write: 10627.96 rows/s
Processed 8450000 rows; Write: 10612.43 rows/s
Processed 8460000 rows; Write: 10325.14 rows/s
Processed 8470000 rows; Write: 10470.30 rows/s
Processed 8480000 rows; Write: 10497.77 rows/s
Processed 8490000 rows; Write: 10566.21 rows/s
Processed 8500000 rows; Write: 10484.73 rows/s
Processed 8510000 rows; Write: 10374.38 rows/s
Processed 8520000 rows; Write: 10469.97 rows/s
Processed 8530000 rows; Write: 11486.85 rows/s
Processed 8540000 rows; Write: 11555.06 rows/s
Processed 8550000 rows; Write: 10792.94 rows/s
Processed 8560000 rows; Write: 10393.94 rows/s
Processed 8570000 rows; Write: 10501.07 rows/s
Processed 8580000 rows; Write: 10942.37 rows/s
Processed 8590000 rows; Write: 11065.68 rows/s
Processed 8600000 rows; Write: 10558.55 rows/s
Processed 8610000 rows; Write: 10979.90 rows/s
Processed 8620000 rows; Write: 10575.58 rows/s
Processed 8630000 rows; Write: 9610.09 rows/s
Processed 8640000 rows; Write: 10104.43 rows/s
Processed 8650000 rows; Write: 10069.11 rows/s
Processed 8660000 rows; Write: 8798.87 rows/s
Processed 8670000 rows; Write: 9319.51 rows/s
Processed 8680000 rows; Write: 9665.99 rows/s
Processed 8690000 rows; Write: 9530.96 rows/s
Processed 8700000 rows; Write: 9670.33 rows/s
Processed 8710000 rows; Write: 10190.85 rows/s
Processed 8720000 rows; Write: 10425.74 rows/s
Processed 8730000 rows; Write: 10664.59 rows/s
Processed 8740000 rows; Write: 10549.07 rows/s
Processed 8750000 rows; Write: 10781.45 rows/s
Processed 8760000 rows; Write: 10191.92 rows/s
Processed 8770000 rows; Write: 10214.79 rows/s
Processed 8780000 rows; Write: 10550.35 rows/s
Processed 8790000 rows; Write: 10608.81 rows/s
Processed 8800000 rows; Write: 10413.65 rows/s
Processed 8810000 rows; Write: 10778.73 rows/s
Processed 8820000 rows; Write: 11158.21 rows/s
Processed 8830000 rows; Write: 10973.73 rows/s
Processed 8840000 rows; Write: 10389.99 rows/s
Processed 8850000 rows; Write: 10793.23 rows/s
Processed 8860000 rows; Write: 10588.18 rows/s
Processed 8870000 rows; Write: 10673.87 rows/s
Processed 8880000 rows; Write: 10665.26 rows/s
Processed 8890000 rows; Write: 11118.50 rows/s
Processed 8900000 rows; Write: 11086.66 rows/s
Processed 8910000 rows; Write: 11118.97 rows/s
Processed 8920000 rows; Write: 10769.77 rows/s
Processed 8930000 rows; Write: 10308.80 rows/s
Processed 8940000 rows; Write: 10216.18 rows/s
Processed 8950000 rows; Write: 11175.24 rows/s
Processed 8960000 rows; Write: 11198.16 rows/s
Processed 8970000 rows; Write: 10669.71 rows/s
Processed 8980000 rows; Write: 10358.17 rows/s
Processed 8990000 rows; Write: 10637.25 rows/s
Processed 9000000 rows; Write: 10975.41 rows/s
Processed 9010000 rows; Write: 10746.07 rows/s
Processed 9020000 rows; Write: 11063.40 rows/s
Processed 9030000 rows; Write: 10712.35 rows/s
Processed 9040000 rows; Write: 10771.08 rows/s
Processed 9050000 rows; Write: 10020.12 rows/s
Processed 9060000 rows; Write: 9161.56 rows/s
Processed 9070000 rows; Write: 8456.77 rows/s
Processed 9080000 rows; Write: 8384.83 rows/s
Processed 9090000 rows; Write: 8241.40 rows/s
Processed 9100000 rows; Write: 8180.60 rows/s
Processed 9110000 rows; Write: 8158.46 rows/s
Processed 9120000 rows; Write: 8019.25 rows/s
Processed 9130000 rows; Write: 7851.40 rows/s
Processed 9140000 rows; Write: 8145.97 rows/s
Processed 9150000 rows; Write: 8114.46 rows/s
Processed 9160000 rows; Write: 7881.33 rows/s
Processed 9170000 rows; Write: 7975.27 rows/s
Processed 9180000 rows; Write: 8250.77 rows/s
Processed 9190000 rows; Write: 8013.71 rows/s
Processed 9200000 rows; Write: 7984.11 rows/s
Processed 9210000 rows; Write: 7792.78 rows/s
Processed 9220000 rows; Write: 7954.98 rows/s
Processed 9230000 rows; Write: 8217.52 rows/s
Processed 9240000 rows; Write: 8122.83 rows/s
Processed 9250000 rows; Write: 8047.44 rows/s
Processed 9260000 rows; Write: 8061.46 rows/s
Processed 9270000 rows; Write: 8179.44 rows/s
Processed 9280000 rows; Write: 8328.97 rows/s
Processed 9290000 rows; Write: 8364.51 rows/s
Processed 9300000 rows; Write: 8165.15 rows/s
Processed 9310000 rows; Write: 8299.69 rows/s
Processed 9320000 rows; Write: 7996.72 rows/s
Processed 9330000 rows; Write: 7987.34 rows/s
Processed 9340000 rows; Write: 8061.98 rows/s
Processed 9350000 rows; Write: 7894.63 rows/s
Processed 9360000 rows; Write: 8167.76 rows/s
Processed 9370000 rows; Write: 8125.58 rows/s
Processed 9380000 rows; Write: 8052.82 rows/s
Processed 9390000 rows; Write: 8142.17 rows/s
Processed 9400000 rows; Write: 8152.22 rows/s
Processed 9410000 rows; Write: 8228.08 rows/s
Processed 9420000 rows; Write: 8039.16 rows/s
Processed 9430000 rows; Write: 7966.35 rows/s
Processed 9440000 rows; Write: 8136.79 rows/s
Processed 9450000 rows; Write: 8135.67 rows/s
Processed 9460000 rows; Write: 8629.66 rows/s
Processed 9470000 rows; Write: 9743.24 rows/s
Processed 9480000 rows; Write: 10231.98 rows/s
Processed 9490000 rows; Write: 10286.53 rows/s
Processed 9500000 rows; Write: 10529.86 rows/s
Processed 9510000 rows; Write: 10635.58 rows/s
Processed 9520000 rows; Write: 10578.31 rows/s
Processed 9530000 rows; Write: 10382.48 rows/s
Processed 9540000 rows; Write: 10244.35 rows/s
Processed 9550000 rows; Write: 10456.46 rows/s
Processed 9560000 rows; Write: 10430.75 rows/s
Processed 9570000 rows; Write: 10585.97 rows/s
Processed 9580000 rows; Write: 10051.18 rows/s
Processed 9590000 rows; Write: 10508.81 rows/s
Processed 9600000 rows; Write: 10333.93 rows/s
Processed 9610000 rows; Write: 10379.90 rows/s
Processed 9620000 rows; Write: 10244.85 rows/s
Processed 9630000 rows; Write: 10166.77 rows/s
Processed 9640000 rows; Write: 10017.22 rows/s
Processed 9650000 rows; Write: 10523.72 rows/s
Processed 9660000 rows; Write: 10460.87 rows/s
Processed 9670000 rows; Write: 10585.92 rows/s
Processed 9680000 rows; Write: 10262.29 rows/s
Processed 9690000 rows; Write: 10113.71 rows/s
Processed 9700000 rows; Write: 10232.01 rows/s
Processed 9710000 rows; Write: 10096.73 rows/s
Processed 9720000 rows; Write: 10614.95 rows/s
Processed 9730000 rows; Write: 10792.50 rows/s
Processed 9740000 rows; Write: 10151.26 rows/s
Processed 9750000 rows; Write: 10398.27 rows/s
Processed 9760000 rows; Write: 10903.76 rows/s
Processed 9770000 rows; Write: 10673.14 rows/s
Processed 9780000 rows; Write: 10896.40 rows/s
Processed 9790000 rows; Write: 10349.63 rows/s
Processed 9800000 rows; Write: 10612.62 rows/s
Processed 9810000 rows; Write: 10114.73 rows/s
Processed 9820000 rows; Write: 10283.73 rows/s
Processed 9830000 rows; Write: 10432.21 rows/s
Processed 9840000 rows; Write: 10351.11 rows/s
Processed 9850000 rows; Write: 10173.09 rows/s
Processed 9860000 rows; Write: 10702.00 rows/s
Processed 9870000 rows; Write: 10711.35 rows/s
Processed 9880000 rows; Write: 10778.27 rows/s
Processed 9890000 rows; Write: 10676.80 rows/s
Processed 9900000 rows; Write: 10471.17 rows/s
Processed 9910000 rows; Write: 9964.43 rows/s
Processed 9920000 rows; Write: 9991.75 rows/s
Processed 9930000 rows; Write: 10417.46 rows/s
Processed 9940000 rows; Write: 10260.92 rows/s
Processed 9950000 rows; Write: 10099.46 rows/s
Processed 9960000 rows; Write: 10087.87 rows/s
Processed 9970000 rows; Write: 10375.46 rows/s
Processed 9980000 rows; Write: 10291.49 rows/s
Processed 9990000 rows; Write: 10610.60 rows/s
Processed 10000000 rows; Write: 11118.42 rows/s
Processed 10010000 rows; Write: 10976.72 rows/s
Processed 10020000 rows; Write: 10736.79 rows/s
Processed 10030000 rows; Write: 10800.62 rows/s
Processed 10040000 rows; Write: 10696.32 rows/s
Processed 10050000 rows; Write: 10721.69 rows/s
Processed 10060000 rows; Write: 10818.64 rows/s
Processed 10070000 rows; Write: 10863.72 rows/s
Processed 10080000 rows; Write: 10622.65 rows/s
Processed 10090000 rows; Write: 10585.39 rows/s
Processed 10100000 rows; Write: 10402.40 rows/s
Processed 10110000 rows; Write: 10048.98 rows/s
Processed 10120000 rows; Write: 10051.54 rows/s
Processed 10130000 rows; Write: 10251.12 rows/s
Processed 10140000 rows; Write: 10727.47 rows/s
Processed 10150000 rows; Write: 10564.70 rows/s
Processed 10160000 rows; Write: 9921.68 rows/s
Processed 10170000 rows; Write: 10184.01 rows/s
Processed 10180000 rows; Write: 10207.08 rows/s
Processed 10190000 rows; Write: 10184.83 rows/s
Processed 10200000 rows; Write: 10321.87 rows/s
Processed 10210000 rows; Write: 10708.16 rows/s
Processed 10220000 rows; Write: 11258.28 rows/s
Processed 10230000 rows; Write: 11057.48 rows/s
Processed 10240000 rows; Write: 10883.50 rows/s
Processed 10250000 rows; Write: 10607.71 rows/s
Processed 10260000 rows; Write: 10482.70 rows/s
Processed 10270000 rows; Write: 10499.25 rows/s
Processed 10280000 rows; Write: 10142.37 rows/s
Processed 10290000 rows; Write: 10746.63 rows/s
Processed 10300000 rows; Write: 10152.41 rows/s
Processed 10310000 rows; Write: 10771.92 rows/s
Processed 10320000 rows; Write: 10999.83 rows/s
Processed 10330000 rows; Write: 10667.97 rows/s
Processed 10340000 rows; Write: 10698.33 rows/s
Processed 10350000 rows; Write: 10822.40 rows/s
Processed 10360000 rows; Write: 10963.16 rows/s
Processed 10370000 rows; Write: 11123.15 rows/s
Processed 10380000 rows; Write: 10869.77 rows/s
Processed 10390000 rows; Write: 10293.16 rows/s
Processed 10400000 rows; Write: 10132.35 rows/s
Processed 10410000 rows; Write: 10539.03 rows/s
Processed 10420000 rows; Write: 10460.03 rows/s
Processed 10430000 rows; Write: 10108.40 rows/s
Processed 10440000 rows; Write: 10326.86 rows/s
Processed 10450000 rows; Write: 9906.89 rows/s
Processed 10460000 rows; Write: 9909.00 rows/s
Processed 10470000 rows; Write: 10452.64 rows/s
Processed 10480000 rows; Write: 10453.92 rows/s
Processed 10490000 rows; Write: 10610.79 rows/s
Processed 10500000 rows; Write: 10467.14 rows/s
Processed 10510000 rows; Write: 10746.80 rows/s
Processed 10520000 rows; Write: 10967.89 rows/s
Processed 10530000 rows; Write: 10677.15 rows/s
Processed 10540000 rows; Write: 10383.91 rows/s
Processed 10550000 rows; Write: 10523.74 rows/s
Processed 10560000 rows; Write: 10698.07 rows/s
Processed 10570000 rows; Write: 11508.49 rows/s
Processed 10580000 rows; Write: 11479.69 rows/s
Processed 10590000 rows; Write: 10735.62 rows/s
Processed 10600000 rows; Write: 10510.71 rows/s
Processed 10610000 rows; Write: 10731.62 rows/s
Processed 10620000 rows; Write: 11008.93 rows/s
Processed 10630000 rows; Write: 10619.44 rows/s
Processed 10640000 rows; Write: 10040.86 rows/s
Processed 10650000 rows; Write: 11043.20 rows/s
Processed 10660000 rows; Write: 10765.80 rows/s
Processed 10670000 rows; Write: 10614.83 rows/s
Processed 10680000 rows; Write: 10509.78 rows/s
Processed 10690000 rows; Write: 10615.95 rows/s
Processed 10700000 rows; Write: 10206.75 rows/s
Processed 10710000 rows; Write: 10323.81 rows/s
Processed 10720000 rows; Write: 10082.39 rows/s
Processed 10730000 rows; Write: 10477.43 rows/s
Processed 10740000 rows; Write: 10505.99 rows/s
Processed 10750000 rows; Write: 10554.61 rows/s
Processed 10760000 rows; Write: 10669.32 rows/s
Processed 10770000 rows; Write: 10431.96 rows/s
Processed 10780000 rows; Write: 10344.51 rows/s
Processed 10790000 rows; Write: 11070.69 rows/s
Processed 10800000 rows; Write: 10588.96 rows/s
Processed 10810000 rows; Write: 10438.62 rows/s
Processed 10820000 rows; Write: 10765.92 rows/s
Processed 10830000 rows; Write: 11124.25 rows/s
Processed 10840000 rows; Write: 11212.17 rows/s
Processed 10850000 rows; Write: 10910.43 rows/s
Processed 10860000 rows; Write: 10787.70 rows/s
Processed 10870000 rows; Write: 10700.53 rows/s
Processed 10880000 rows; Write: 10299.33 rows/s
Processed 10890000 rows; Write: 10240.56 rows/s
Processed 10900000 rows; Write: 10702.44 rows/s
Processed 10910000 rows; Write: 10379.98 rows/s
Processed 10920000 rows; Write: 10490.46 rows/s
Processed 10930000 rows; Write: 10344.28 rows/s
Processed 10940000 rows; Write: 10553.12 rows/s
Processed 10950000 rows; Write: 10297.95 rows/s
Processed 10960000 rows; Write: 10460.45 rows/s
Processed 10970000 rows; Write: 10096.35 rows/s
Processed 10980000 rows; Write: 10472.55 rows/s
Processed 10990000 rows; Write: 10412.96 rows/s
Processed 11000000 rows; Write: 10883.44 rows/s
Processed 11010000 rows; Write: 10773.47 rows/s
Processed 11020000 rows; Write: 10462.25 rows/s
Processed 11030000 rows; Write: 10205.20 rows/s
Processed 11040000 rows; Write: 10698.74 rows/s
Processed 11050000 rows; Write: 10971.92 rows/s
Processed 11060000 rows; Write: 10503.29 rows/s
Processed 11070000 rows; Write: 10588.75 rows/s
Processed 11080000 rows; Write: 10488.24 rows/s
Processed 11090000 rows; Write: 10853.72 rows/s
Processed 11100000 rows; Write: 10730.95 rows/s
Processed 11110000 rows; Write: 11148.85 rows/s
Processed 11120000 rows; Write: 10931.03 rows/s
Processed 11130000 rows; Write: 10271.35 rows/s
Processed 11140000 rows; Write: 10591.23 rows/s
Processed 11150000 rows; Write: 10400.64 rows/s
Processed 11160000 rows; Write: 10497.74 rows/s
Processed 11170000 rows; Write: 10723.38 rows/s
Processed 11180000 rows; Write: 10530.37 rows/s
Processed 11190000 rows; Write: 10679.27 rows/s
Processed 11200000 rows; Write: 10415.30 rows/s
Processed 11210000 rows; Write: 10223.23 rows/s
Processed 11220000 rows; Write: 10721.68 rows/s
Processed 11230000 rows; Write: 10567.09 rows/s
